"continent","country","parent_company","plastic_type","n_pieces","total_per_country","rel_freq"
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","ldpe",0,2,0
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","o",2,2,1
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","pet",0,2,0
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","pp",0,2,0
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","ps",0,2,0
"Europe","Ukraine","Тм Козацька Рада, Виробник «Національної Горілчаної Компанії»","pvc",NA,2,NA
"Europe","Ukraine","Пиво Krušovice (Heineken)","hdpe",0,2,0
"Europe","Ukraine","Пиво Krušovice (Heineken)","ldpe",0,2,0
"Europe","Ukraine","Пиво Krušovice (Heineken)","o",2,2,1
"Europe","Ukraine","Пиво Krušovice (Heineken)","pet",0,2,0
"Europe","Ukraine","Пиво Krušovice (Heineken)","pp",0,2,0
"Europe","Ukraine","Пиво Krušovice (Heineken)","ps",0,2,0
"Europe","Ukraine","Пиво Krušovice (Heineken)","pvc",NA,2,NA
"Europe","Ukraine","Три Ведмеді","hdpe",0,2,0
"Europe","Ukraine","Три Ведмеді","ldpe",0,2,0
"Europe","Ukraine","Три Ведмеді","o",2,2,1
"Europe","Ukraine","Три Ведмеді","pet",0,2,0
"Europe","Ukraine","Три Ведмеді","pp",0,2,0
"Europe","Ukraine","Три Ведмеді","ps",0,2,0
"Europe","Ukraine","Три Ведмеді","pvc",NA,2,NA
"Europe","Ukraine","Тм Біленька, Виробник Прайм","hdpe",0,2,0
"Europe","Ukraine","Тм Біленька, Виробник Прайм","ldpe",0,2,0
"Europe","Ukraine","Тм Біленька, Виробник Прайм","o",2,2,1
"Europe","Ukraine","Тм Біленька, Виробник Прайм","pet",0,2,0
"Europe","Ukraine","Тм Біленька, Виробник Прайм","pp",0,2,0
"Europe","Ukraine","Тм Біленька, Виробник Прайм","ps",0,2,0
"Europe","Ukraine","Тм Біленька, Виробник Прайм","pvc",NA,2,NA
"Europe","Ukraine","Посуд Делюкс","hdpe",0,2,0
"Europe","Ukraine","Посуд Делюкс","ldpe",1,2,0.5
"Europe","Ukraine","Посуд Делюкс","o",1,2,0.5
"Europe","Ukraine","Посуд Делюкс","pet",0,2,0
"Europe","Ukraine","Посуд Делюкс","pp",0,2,0
"Europe","Ukraine","Посуд Делюкс","ps",0,2,0
"Europe","Ukraine","Посуд Делюкс","pvc",NA,2,NA
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","hdpe",0,2,0
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","ldpe",0,2,0
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","o",2,2,1
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","pet",0,2,0
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","pp",0,2,0
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","ps",0,2,0
"Europe","Ukraine","Тм """"Їжнаше"""" (Кондитерская Фабрика """"Укркорн"""")","pvc",NA,2,NA
"Europe","Ukraine","Простоквашино(Danone)","hdpe",0,2,0
"Europe","Ukraine","Простоквашино(Danone)","ldpe",0,2,0
"Europe","Ukraine","Простоквашино(Danone)","o",2,2,1
"Europe","Ukraine","Простоквашино(Danone)","pet",0,2,0
"Europe","Ukraine","Простоквашино(Danone)","pp",0,2,0
"Europe","Ukraine","Простоквашино(Danone)","ps",0,2,0
"Europe","Ukraine","Простоквашино(Danone)","pvc",NA,2,NA
"Europe","Ukraine","Розпилювач Нвп Артхім","hdpe",0,2,0
"Europe","Ukraine","Розпилювач Нвп Артхім","ldpe",0,2,0
"Europe","Ukraine","Розпилювач Нвп Артхім","o",0,2,0
"Europe","Ukraine","Розпилювач Нвп Артхім","pet",2,2,1
"Europe","Ukraine","Розпилювач Нвп Артхім","pp",0,2,0
"Europe","Ukraine","Розпилювач Нвп Артхім","ps",0,2,0
"Europe","Ukraine","Розпилювач Нвп Артхім","pvc",NA,2,NA
"Europe","Ukraine","Росинка","hdpe",0,2,0
"Europe","Ukraine","Росинка","ldpe",0,2,0
"Europe","Ukraine","Росинка","o",2,2,1
"Europe","Ukraine","Росинка","pet",0,2,0
"Europe","Ukraine","Росинка","pp",0,2,0
"Europe","Ukraine","Росинка","ps",0,2,0
"Europe","Ukraine","Росинка","pvc",NA,2,NA
"Europe","Ukraine","Терра","hdpe",0,2,0
"Europe","Ukraine","Терра","ldpe",0,2,0
"Europe","Ukraine","Терра","o",2,2,1
"Europe","Ukraine","Терра","pet",0,2,0
"Europe","Ukraine","Терра","pp",0,2,0
"Europe","Ukraine","Терра","ps",0,2,0
"Europe","Ukraine","Терра","pvc",NA,2,NA
"Europe","Ukraine","Сільпо","hdpe",0,2,0
"Europe","Ukraine","Сільпо","ldpe",2,2,1
"Europe","Ukraine","Сільпо","o",0,2,0
"Europe","Ukraine","Сільпо","pet",0,2,0
"Europe","Ukraine","Сільпо","pp",0,2,0
"Europe","Ukraine","Сільпо","ps",0,2,0
"Europe","Ukraine","Сільпо","pvc",NA,2,NA
"Europe","Ukraine","Султан (Фоп Мусаєв)","hdpe",0,2,0
"Europe","Ukraine","Султан (Фоп Мусаєв)","ldpe",0,2,0
"Europe","Ukraine","Султан (Фоп Мусаєв)","o",2,2,1
"Europe","Ukraine","Султан (Фоп Мусаєв)","pet",0,2,0
"Europe","Ukraine","Султан (Фоп Мусаєв)","pp",0,2,0
"Europe","Ukraine","Султан (Фоп Мусаєв)","ps",0,2,0
"Europe","Ukraine","Султан (Фоп Мусаєв)","pvc",NA,2,NA
"Europe","Ukraine","Тов """"Айфуд""""","hdpe",0,2,0
"Europe","Ukraine","Тов """"Айфуд""""","ldpe",0,2,0
"Europe","Ukraine","Тов """"Айфуд""""","o",2,2,1
"Europe","Ukraine","Тов """"Айфуд""""","pet",0,2,0
"Europe","Ukraine","Тов """"Айфуд""""","pp",0,2,0
"Europe","Ukraine","Тов """"Айфуд""""","ps",0,2,0
"Europe","Ukraine","Тов """"Айфуд""""","pvc",NA,2,NA
"Europe","Ukraine","Море Пива","hdpe",0,2,0
"Europe","Ukraine","Море Пива","ldpe",0,2,0
"Europe","Ukraine","Море Пива","o",2,2,1
"Europe","Ukraine","Море Пива","pet",0,2,0
"Europe","Ukraine","Море Пива","pp",0,2,0
"Europe","Ukraine","Море Пива","ps",0,2,0
"Europe","Ukraine","Море Пива","pvc",NA,2,NA
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","hdpe",0,2,0
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","ldpe",0,2,0
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","o",2,2,1
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","pet",0,2,0
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","pp",0,2,0
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","ps",0,2,0
"Europe","Ukraine","Тов """"Богуславський Завод Продтоварів""""","pvc",NA,2,NA
"Europe","Ukraine","Молоко Сгущене(Первомайск)","hdpe",0,2,0
"Europe","Ukraine","Молоко Сгущене(Первомайск)","ldpe",0,2,0
"Europe","Ukraine","Молоко Сгущене(Первомайск)","o",2,2,1
"Europe","Ukraine","Молоко Сгущене(Первомайск)","pet",0,2,0
"Europe","Ukraine","Молоко Сгущене(Первомайск)","pp",0,2,0
"Europe","Ukraine","Молоко Сгущене(Первомайск)","ps",0,2,0
"Europe","Ukraine","Молоко Сгущене(Первомайск)","pvc",NA,2,NA
"Europe","Ukraine","Каберне Агродар","hdpe",0,2,0
"Europe","Ukraine","Каберне Агродар","ldpe",0,2,0
"Europe","Ukraine","Каберне Агродар","o",2,2,1
"Europe","Ukraine","Каберне Агродар","pet",0,2,0
"Europe","Ukraine","Каберне Агродар","pp",0,2,0
"Europe","Ukraine","Каберне Агродар","ps",0,2,0
"Europe","Ukraine","Каберне Агродар","pvc",NA,2,NA
"Europe","Ukraine","Кефір Яготинський","hdpe",0,2,0
"Europe","Ukraine","Кефір Яготинський","ldpe",0,2,0
"Europe","Ukraine","Кефір Яготинський","o",2,2,1
"Europe","Ukraine","Кефір Яготинський","pet",0,2,0
"Europe","Ukraine","Кефір Яготинський","pp",0,2,0
"Europe","Ukraine","Кефір Яготинський","ps",0,2,0
"Europe","Ukraine","Кефір Яготинський","pvc",NA,2,NA
"Europe","Ukraine","Тов Натурс","hdpe",0,2,0
"Europe","Ukraine","Тов Натурс","ldpe",0,2,0
"Europe","Ukraine","Тов Натурс","o",2,2,1
"Europe","Ukraine","Тов Натурс","pet",0,2,0
"Europe","Ukraine","Тов Натурс","pp",0,2,0
"Europe","Ukraine","Тов Натурс","ps",0,2,0
"Europe","Ukraine","Тов Натурс","pvc",NA,2,NA
"Europe","Ukraine","Тов Експансія","hdpe",0,2,0
"Europe","Ukraine","Тов Експансія","ldpe",0,2,0
"Europe","Ukraine","Тов Експансія","o",2,2,1
"Europe","Ukraine","Тов Експансія","pet",0,2,0
"Europe","Ukraine","Тов Експансія","pp",0,2,0
"Europe","Ukraine","Тов Експансія","ps",0,2,0
"Europe","Ukraine","Тов Експансія","pvc",NA,2,NA
"Europe","Ukraine","Тов Айсбергфіш","hdpe",0,2,0
"Europe","Ukraine","Тов Айсбергфіш","ldpe",0,2,0
"Europe","Ukraine","Тов Айсбергфіш","o",2,2,1
"Europe","Ukraine","Тов Айсбергфіш","pet",0,2,0
"Europe","Ukraine","Тов Айсбергфіш","pp",0,2,0
"Europe","Ukraine","Тов Айсбергфіш","ps",0,2,0
"Europe","Ukraine","Тов Айсбергфіш","pvc",NA,2,NA
"Europe","Ukraine","Котовський Винзавод","hdpe",0,2,0
"Europe","Ukraine","Котовський Винзавод","ldpe",0,2,0
"Europe","Ukraine","Котовський Винзавод","o",2,2,1
"Europe","Ukraine","Котовський Винзавод","pet",0,2,0
"Europe","Ukraine","Котовський Винзавод","pp",0,2,0
"Europe","Ukraine","Котовський Винзавод","ps",0,2,0
"Europe","Ukraine","Котовський Винзавод","pvc",NA,2,NA
"Europe","Ukraine","Круїз","hdpe",0,2,0
"Europe","Ukraine","Круїз","ldpe",0,2,0
"Europe","Ukraine","Круїз","o",2,2,1
"Europe","Ukraine","Круїз","pet",0,2,0
"Europe","Ukraine","Круїз","pp",0,2,0
"Europe","Ukraine","Круїз","ps",0,2,0
"Europe","Ukraine","Круїз","pvc",NA,2,NA
"Europe","Ukraine","Круїзпродукт","hdpe",0,2,0
"Europe","Ukraine","Круїзпродукт","ldpe",0,2,0
"Europe","Ukraine","Круїзпродукт","o",2,2,1
"Europe","Ukraine","Круїзпродукт","pet",0,2,0
"Europe","Ukraine","Круїзпродукт","pp",0,2,0
"Europe","Ukraine","Круїзпродукт","ps",0,2,0
"Europe","Ukraine","Круїзпродукт","pvc",NA,2,NA
"Europe","Ukraine","Кінотеатр Butterfly","hdpe",0,2,0
"Europe","Ukraine","Кінотеатр Butterfly","ldpe",0,2,0
"Europe","Ukraine","Кінотеатр Butterfly","o",2,2,1
"Europe","Ukraine","Кінотеатр Butterfly","pet",0,2,0
"Europe","Ukraine","Кінотеатр Butterfly","pp",0,2,0
"Europe","Ukraine","Кінотеатр Butterfly","ps",0,2,0
"Europe","Ukraine","Кінотеатр Butterfly","pvc",NA,2,NA
"Europe","Ukraine","Ласунка","hdpe",0,2,0
"Europe","Ukraine","Ласунка","ldpe",0,2,0
"Europe","Ukraine","Ласунка","o",2,2,1
"Europe","Ukraine","Ласунка","pet",0,2,0
"Europe","Ukraine","Ласунка","pp",0,2,0
"Europe","Ukraine","Ласунка","ps",0,2,0
"Europe","Ukraine","Ласунка","pvc",NA,2,NA
"Europe","Ukraine","Львівська Горілка","hdpe",0,2,0
"Europe","Ukraine","Львівська Горілка","ldpe",0,2,0
"Europe","Ukraine","Львівська Горілка","o",2,2,1
"Europe","Ukraine","Львівська Горілка","pet",0,2,0
"Europe","Ukraine","Львівська Горілка","pp",0,2,0
"Europe","Ukraine","Львівська Горілка","ps",0,2,0
"Europe","Ukraine","Львівська Горілка","pvc",NA,2,NA
"Europe","Ukraine","Львівське Експортове","hdpe",0,2,0
"Europe","Ukraine","Львівське Експортове","ldpe",0,2,0
"Europe","Ukraine","Львівське Експортове","o",2,2,1
"Europe","Ukraine","Львівське Експортове","pet",0,2,0
"Europe","Ukraine","Львівське Експортове","pp",0,2,0
"Europe","Ukraine","Львівське Експортове","ps",0,2,0
"Europe","Ukraine","Львівське Експортове","pvc",NA,2,NA
"Europe","Ukraine","Люкс, Mondelēz International","hdpe",0,2,0
"Europe","Ukraine","Люкс, Mondelēz International","ldpe",0,2,0
"Europe","Ukraine","Люкс, Mondelēz International","o",2,2,1
"Europe","Ukraine","Люкс, Mondelēz International","pet",0,2,0
"Europe","Ukraine","Люкс, Mondelēz International","pp",0,2,0
"Europe","Ukraine","Люкс, Mondelēz International","ps",0,2,0
"Europe","Ukraine","Люкс, Mondelēz International","pvc",NA,2,NA
"Europe","Ukraine","Люксоптика","hdpe",1,2,0.5
"Europe","Ukraine","Люксоптика","ldpe",0,2,0
"Europe","Ukraine","Люксоптика","o",1,2,0.5
"Europe","Ukraine","Люксоптика","pet",0,2,0
"Europe","Ukraine","Люксоптика","pp",0,2,0
"Europe","Ukraine","Люксоптика","ps",0,2,0
"Europe","Ukraine","Люксоптика","pvc",NA,2,NA
"Europe","Ukraine","Селянське - """"Люстдорф""""","hdpe",0,2,0
"Europe","Ukraine","Селянське - """"Люстдорф""""","ldpe",0,2,0
"Europe","Ukraine","Селянське - """"Люстдорф""""","o",2,2,1
"Europe","Ukraine","Селянське - """"Люстдорф""""","pet",0,2,0
"Europe","Ukraine","Селянське - """"Люстдорф""""","pp",0,2,0
"Europe","Ukraine","Селянське - """"Люстдорф""""","ps",0,2,0
"Europe","Ukraine","Селянське - """"Люстдорф""""","pvc",NA,2,NA
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","hdpe",0,2,0
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","ldpe",0,2,0
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","o",2,2,1
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","pet",0,2,0
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","pp",0,2,0
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","ps",0,2,0
"Europe","Ukraine","Тов """"Куп'Янський Хлібокомбінат""""","pvc",NA,2,NA
"Europe","Ukraine","Маренго, Виробник Коблево","hdpe",0,2,0
"Europe","Ukraine","Маренго, Виробник Коблево","ldpe",0,2,0
"Europe","Ukraine","Маренго, Виробник Коблево","o",2,2,1
"Europe","Ukraine","Маренго, Виробник Коблево","pet",0,2,0
"Europe","Ukraine","Маренго, Виробник Коблево","pp",0,2,0
"Europe","Ukraine","Маренго, Виробник Коблево","ps",0,2,0
"Europe","Ukraine","Маренго, Виробник Коблево","pvc",NA,2,NA
"Europe","Ukraine","Мегамаркет","hdpe",0,2,0
"Europe","Ukraine","Мегамаркет","ldpe",0,2,0
"Europe","Ukraine","Мегамаркет","o",2,2,1
"Europe","Ukraine","Мегамаркет","pet",0,2,0
"Europe","Ukraine","Мегамаркет","pp",0,2,0
"Europe","Ukraine","Мегамаркет","ps",0,2,0
"Europe","Ukraine","Мегамаркет","pvc",NA,2,NA
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","hdpe",0,2,0
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","ldpe",0,2,0
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","o",2,2,1
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","pet",0,2,0
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","pp",0,2,0
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","ps",0,2,0
"Europe","Ukraine","Тов """"Київський Пекарський Дім""""","pvc",NA,2,NA
"Europe","Ukraine","Лідер Смаку","hdpe",0,2,0
"Europe","Ukraine","Лідер Смаку","ldpe",0,2,0
"Europe","Ukraine","Лідер Смаку","o",2,2,1
"Europe","Ukraine","Лідер Смаку","pet",0,2,0
"Europe","Ukraine","Лідер Смаку","pp",0,2,0
"Europe","Ukraine","Лідер Смаку","ps",0,2,0
"Europe","Ukraine","Лідер Смаку","pvc",NA,2,NA
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","hdpe",0,2,0
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","ldpe",0,2,0
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","o",2,2,1
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","pet",0,2,0
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","pp",0,2,0
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","ps",0,2,0
"Europe","Ukraine","""""Мелочи Жизни"""" (Ооо Ергопак)","pvc",NA,2,NA
"Europe","Ukraine","Lolita","hdpe",0,2,0
"Europe","Ukraine","Lolita","ldpe",0,2,0
"Europe","Ukraine","Lolita","o",2,2,1
"Europe","Ukraine","Lolita","pet",0,2,0
"Europe","Ukraine","Lolita","pp",0,2,0
