"continent","country","parent_company","plastic_type","n_pieces"
"Asia","China","Wrigley'S","pet",0
"Asia","China","Wrigley'S","pp",NA
"Asia","China","Wrigley'S","ps",NA
"Asia","China","Wrigley'S","pvc",NA
"Asia","China","Wowo","hdpe",NA
"Asia","China","Wowo","ldpe",NA
"Asia","China","Wowo","o",1
"Asia","China","Wowo","pet",0
"Asia","China","Wowo","pp",NA
"Asia","China","Wowo","ps",NA
"Asia","China","Wowo","pvc",NA
"Asia","China","Wo Zhi Le","hdpe",NA
"Asia","China","Wo Zhi Le","ldpe",NA
"Asia","China","Wo Zhi Le","o",1
"Asia","China","Wo Zhi Le","pet",0
"Asia","China","Wo Zhi Le","pp",NA
"Asia","China","Wo Zhi Le","ps",NA
"Asia","China","Wo Zhi Le","pvc",NA
"Asia","China","Alidas","hdpe",NA
"Asia","China","Alidas","ldpe",NA
"Asia","China","Alidas","o",1
"Asia","China","Alidas","pet",0
"Asia","China","Alidas","pp",NA
"Asia","China","Alidas","ps",NA
"Asia","China","Alidas","pvc",NA
"Asia","China","Dongxiaojie","hdpe",NA
"Asia","China","Dongxiaojie","ldpe",NA
"Asia","China","Dongxiaojie","o",1
"Asia","China","Dongxiaojie","pet",0
"Asia","China","Dongxiaojie","pp",NA
"Asia","China","Dongxiaojie","ps",NA
"Asia","China","Dongxiaojie","pvc",NA
"Asia","China","Wis","hdpe",NA
"Asia","China","Wis","ldpe",NA
"Asia","China","Wis","o",1
"Asia","China","Wis","pet",0
"Asia","China","Wis","pp",NA
"Asia","China","Wis","ps",NA
"Asia","China","Wis","pvc",NA
"Asia","China","Whitecat","hdpe",NA
"Asia","China","Whitecat","ldpe",NA
"Asia","China","Whitecat","o",1
"Asia","China","Whitecat","pet",0
"Asia","China","Whitecat","pp",NA
"Asia","China","Whitecat","ps",NA
"Asia","China","Whitecat","pvc",NA
"Asia","China","DALI FOODS","hdpe",NA
"Asia","China","DALI FOODS","ldpe",NA
"Asia","China","DALI FOODS","o",1
"Asia","China","DALI FOODS","pet",0
"Asia","China","DALI FOODS","pp",NA
"Asia","China","DALI FOODS","ps",NA
"Asia","China","DALI FOODS","pvc",NA
"Asia","China","Wen Hua","hdpe",NA
"Asia","China","Wen Hua","ldpe",NA
"Asia","China","Wen Hua","o",1
"Asia","China","Wen Hua","pet",0
"Asia","China","Wen Hua","pp",NA
"Asia","China","Wen Hua","ps",NA
"Asia","China","Wen Hua","pvc",NA
"Asia","China","Weizhiyuan","hdpe",NA
"Asia","China","Weizhiyuan","ldpe",NA
"Asia","China","Weizhiyuan","o",1
"Asia","China","Weizhiyuan","pet",0
"Asia","China","Weizhiyuan","pp",NA
"Asia","China","Weizhiyuan","ps",NA
"Asia","China","Weizhiyuan","pvc",NA
"Asia","China","Weiyang","hdpe",NA
"Asia","China","Weiyang","ldpe",NA
"Asia","China","Weiyang","o",1
"Asia","China","Weiyang","pet",0
"Asia","China","Weiyang","pp",NA
"Asia","China","Weiyang","ps",NA
"Asia","China","Weiyang","pvc",NA
"Asia","China","Weiwei","hdpe",NA
"Asia","China","Weiwei","ldpe",NA
"Asia","China","Weiwei","o",1
"Asia","China","Weiwei","pet",0
"Asia","China","Weiwei","pp",NA
"Asia","China","Weiwei","ps",NA
"Asia","China","Weiwei","pvc",NA
"Asia","China","Doublemint","hdpe",NA
"Asia","China","Doublemint","ldpe",NA
"Asia","China","Doublemint","o",1
"Asia","China","Doublemint","pet",0
"Asia","China","Doublemint","pp",NA
"Asia","China","Doublemint","ps",NA
"Asia","China","Doublemint","pvc",NA
"Asia","China","Weiliduo","hdpe",NA
"Asia","China","Weiliduo","ldpe",NA
"Asia","China","Weiliduo","o",1
"Asia","China","Weiliduo","pet",0
"Asia","China","Weiliduo","pp",NA
"Asia","China","Weiliduo","ps",NA
"Asia","China","Weiliduo","pvc",NA
"Asia","China","Dudeli","hdpe",NA
"Asia","China","Dudeli","ldpe",NA
"Asia","China","Dudeli","o",1
"Asia","China","Dudeli","pet",0
"Asia","China","Dudeli","pp",NA
"Asia","China","Dudeli","ps",NA
"Asia","China","Dudeli","pvc",NA
"Asia","China","Wei Zhi Yuan","hdpe",NA
"Asia","China","Wei Zhi Yuan","ldpe",NA
"Asia","China","Wei Zhi Yuan","o",1
"Asia","China","Wei Zhi Yuan","pet",0
"Asia","China","Wei Zhi Yuan","pp",NA
"Asia","China","Wei Zhi Yuan","ps",NA
"Asia","China","Wei Zhi Yuan","pvc",NA
"Asia","China","Wei Mei Xin","hdpe",NA
"Asia","China","Wei Mei Xin","ldpe",NA
"Asia","China","Wei Mei Xin","o",1
"Asia","China","Wei Mei Xin","pet",0
"Asia","China","Wei Mei Xin","pp",NA
"Asia","China","Wei Mei Xin","ps",NA
"Asia","China","Wei Mei Xin","pvc",NA
"Asia","China","Potato Cookies","hdpe",NA
"Asia","China","Potato Cookies","ldpe",NA
"Asia","China","Potato Cookies","o",1
"Asia","China","Potato Cookies","pet",0
"Asia","China","Potato Cookies","pp",NA
"Asia","China","Potato Cookies","ps",NA
"Asia","China","Potato Cookies","pvc",NA
"Asia","China","Wei Dao","hdpe",NA
"Asia","China","Wei Dao","ldpe",NA
"Asia","China","Wei Dao","o",1
"Asia","China","Wei Dao","pet",0
"Asia","China","Wei Dao","pp",NA
"Asia","China","Wei Dao","ps",NA
"Asia","China","Wei Dao","pvc",NA
"Asia","China","Wutongzi","hdpe",NA
"Asia","China","Wutongzi","ldpe",NA
"Asia","China","Wutongzi","o",1
"Asia","China","Wutongzi","pet",0
"Asia","China","Wutongzi","pp",NA
"Asia","China","Wutongzi","ps",NA
"Asia","China","Wutongzi","pvc",NA
"Asia","China","Xian Tai","hdpe",NA
"Asia","China","Xian Tai","ldpe",NA
"Asia","China","Xian Tai","o",0
"Asia","China","Xian Tai","pet",1
"Asia","China","Xian Tai","pp",NA
"Asia","China","Xian Tai","ps",NA
"Asia","China","Xian Tai","pvc",NA
"Asia","China","Ya Dele","hdpe",NA
"Asia","China","Ya Dele","ldpe",NA
"Asia","China","Ya Dele","o",1
"Asia","China","Ya Dele","pet",0
"Asia","China","Ya Dele","pp",NA
"Asia","China","Ya Dele","ps",NA
"Asia","China","Ya Dele","pvc",NA
"Asia","China","Xiang Yue","hdpe",NA
"Asia","China","Xiang Yue","ldpe",NA
"Asia","China","Xiang Yue","o",1
"Asia","China","Xiang Yue","pet",0
"Asia","China","Xiang Yue","pp",NA
"Asia","China","Xiang Yue","ps",NA
"Asia","China","Xiang Yue","pvc",NA
"Asia","China","Dingxi","hdpe",NA
"Asia","China","Dingxi","ldpe",NA
"Asia","China","Dingxi","o",1
"Asia","China","Dingxi","pet",0
"Asia","China","Dingxi","pp",NA
"Asia","China","Dingxi","ps",NA
"Asia","China","Dingxi","pvc",NA
"Asia","China","Daheng","hdpe",NA
"Asia","China","Daheng","ldpe",NA
"Asia","China","Daheng","o",1
"Asia","China","Daheng","pet",0
"Asia","China","Daheng","pp",NA
"Asia","China","Daheng","ps",NA
"Asia","China","Daheng","pvc",NA
"Asia","China","Xuefeixue","hdpe",NA
"Asia","China","Xuefeixue","ldpe",NA
"Asia","China","Xuefeixue","o",1
"Asia","China","Xuefeixue","pet",0
"Asia","China","Xuefeixue","pp",NA
"Asia","China","Xuefeixue","ps",NA
"Asia","China","Xuefeixue","pvc",NA
"Asia","China","Xue Pao","hdpe",NA
"Asia","China","Xue Pao","ldpe",NA
"Asia","China","Xue Pao","o",1
"Asia","China","Xue Pao","pet",0
"Asia","China","Xue Pao","pp",NA
"Asia","China","Xue Pao","ps",NA
"Asia","China","Xue Pao","pvc",NA
"Asia","China","Xiwang","hdpe",NA
"Asia","China","Xiwang","ldpe",NA
"Asia","China","Xiwang","o",1
"Asia","China","Xiwang","pet",0
"Asia","China","Xiwang","pp",NA
"Asia","China","Xiwang","ps",NA
"Asia","China","Xiwang","pvc",NA
"Asia","China","Xiu Yi","hdpe",NA
"Asia","China","Xiu Yi","ldpe",NA
"Asia","China","Xiu Yi","o",1
"Asia","China","Xiu Yi","pet",0
"Asia","China","Xiu Yi","pp",NA
"Asia","China","Xiu Yi","ps",NA
"Asia","China","Xiu Yi","pvc",NA
"Asia","China","Xinhuayin","hdpe",NA
"Asia","China","Xinhuayin","ldpe",NA
"Asia","China","Xinhuayin","o",1
"Asia","China","Xinhuayin","pet",0
"Asia","China","Xinhuayin","pp",NA
"Asia","China","Xinhuayin","ps",NA
"Asia","China","Xinhuayin","pvc",NA
"Asia","China","Xinhualei","hdpe",NA
"Asia","China","Xinhualei","ldpe",NA
"Asia","China","Xinhualei","o",1
"Asia","China","Xinhualei","pet",0
"Asia","China","Xinhualei","pp",NA
"Asia","China","Xinhualei","ps",NA
"Asia","China","Xinhualei","pvc",NA
"Asia","China","Dabao","hdpe",NA
"Asia","China","Dabao","ldpe",NA
"Asia","China","Dabao","o",1
"Asia","China","Dabao","pet",0
"Asia","China","Dabao","pp",NA
"Asia","China","Dabao","ps",NA
"Asia","China","Dabao","pvc",NA
"Asia","China","Xin Fu Lai","hdpe",NA
"Asia","China","Xin Fu Lai","ldpe",NA
"Asia","China","Xin Fu Lai","o",1
"Asia","China","Xin Fu Lai","pet",0
"Asia","China","Xin Fu Lai","pp",NA
"Asia","China","Xin Fu Lai","ps",NA
"Asia","China","Xin Fu Lai","pvc",NA
"Asia","China","Xiaoyangren","hdpe",NA
"Asia","China","Xiaoyangren","ldpe",NA
"Asia","China","Xiaoyangren","o",1
"Asia","China","Xiaoyangren","pet",0
"Asia","China","Xiaoyangren","pp",NA
"Asia","China","Xiaoyangren","ps",NA
"Asia","China","Xiaoyangren","pvc",NA
"Asia","China","Xiaowangzi","hdpe",NA
"Asia","China","Xiaowangzi","ldpe",NA
"Asia","China","Xiaowangzi","o",1
"Asia","China","Xiaowangzi","pet",0
"Asia","China","Xiaowangzi","pp",NA
"Asia","China","Xiaowangzi","ps",NA
"Asia","China","Xiaowangzi","pvc",NA
"Asia","China","Xiaosongshu","hdpe",NA
"Asia","China","Xiaosongshu","ldpe",NA
"Asia","China","Xiaosongshu","o",1
"Asia","China","Xiaosongshu","pet",0
"Asia","China","Xiaosongshu","pp",NA
"Asia","China","Xiaosongshu","ps",NA
"Asia","China","Xiaosongshu","pvc",NA
"Asia","China","Xiaojingling","hdpe",NA
"Asia","China","Xiaojingling","ldpe",NA
"Asia","China","Xiaojingling","o",1
"Asia","China","Xiaojingling","pet",0
"Asia","China","Xiaojingling","pp",NA
"Asia","China","Xiaojingling","ps",NA
"Asia","China","Xiaojingling","pvc",NA
"Asia","China","Xiaogutou","hdpe",NA
"Asia","China","Xiaogutou","ldpe",NA
"Asia","China","Xiaogutou","o",1
"Asia","China","Xiaogutou","pet",0
"Asia","China","Xiaogutou","pp",NA
"Asia","China","Xiaogutou","ps",NA
"Asia","China","Xiaogutou","pvc",NA
"Asia","China","Xiao Ou Yan","hdpe",NA
"Asia","China","Xiao Ou Yan","ldpe",NA
"Asia","China","Xiao Ou Yan","o",0
"Asia","China","Xiao Ou Yan","pet",1
"Asia","China","Xiao Ou Yan","pp",NA
"Asia","China","Xiao Ou Yan","ps",NA
"Asia","China","Xiao Ou Yan","pvc",NA
"Asia","China","Xiao Anwei","hdpe",NA
"Asia","China","Xiao Anwei","ldpe",NA
"Asia","China","Xiao Anwei","o",1
"Asia","China","Xiao Anwei","pet",0
"Asia","China","Xiao Anwei","pp",NA
"Asia","China","Xiao Anwei","ps",NA
"Asia","China","Xiao Anwei","pvc",NA
"Asia","China","Xiangyin","hdpe",NA
"Asia","China","Xiangyin","ldpe",NA
"Asia","China","Xiangyin","o",1
"Asia","China","Xiangyin","pet",0
"Asia","China","Xiangyin","pp",NA
"Asia","China","Xiangyin","ps",NA
"Asia","China","Xiangyin","pvc",NA
"Asia","China","Xiangtang Zhixing","hdpe",NA
"Asia","China","Xiangtang Zhixing","ldpe",NA
"Asia","China","Xiangtang Zhixing","o",1
"Asia","China","Xiangtang Zhixing","pet",0
"Asia","China","Xiangtang Zhixing","pp",NA
"Asia","China","Xiangtang Zhixing","ps",NA
"Asia","China","Xiangtang Zhixing","pvc",NA
"Asia","China","Xiangtan","hdpe",NA
"Asia","China","Xiangtan","ldpe",NA
"Asia","China","Xiangtan","o",1
"Asia","China","Xiangtan","pet",0
"Asia","China","Xiangtan","pp",NA
"Asia","China","Xiangtan","ps",NA
"Asia","China","Xiangtan","pvc",NA
"Asia","China","Ai Xiao","hdpe",NA
"Asia","China","Ai Xiao","ldpe",NA
"Asia","China","Ai Xiao","o",1
"Asia","China","Ai Xiao","pet",0
"Asia","China","Ai Xiao","pp",NA
"Asia","China","Ai Xiao","ps",NA
"Asia","China","Ai Xiao","pvc",NA
"Asia","China","Xiangduoduo","hdpe",NA
"Asia","China","Xiangduoduo","ldpe",NA
"Asia","China","Xiangduoduo","o",1
"Asia","China","Xiangduoduo","pet",0
"Asia","China","Xiangduoduo","pp",NA
"Asia","China","Xiangduoduo","ps",NA
"Asia","China","Xiangduoduo","pvc",NA
"Asia","China","Ai Yaya","hdpe",NA
"Asia","China","Ai Yaya","ldpe",NA
"Asia","China","Ai Yaya","o",1
"Asia","China","Ai Yaya","pet",0
"Asia","China","Ai Yaya","pp",NA
"Asia","China","Ai Yaya","ps",NA
"Asia","China","Ai Yaya","pvc",NA
"Asia","China","Push Down & Turn","hdpe",NA
"Asia","China","Push Down & Turn","ldpe",NA
"Asia","China","Push Down & Turn","o",1
"Asia","China","Push Down & Turn","pet",0
"Asia","China","Push Down & Turn","pp",NA
"Asia","China","Push Down & Turn","ps",NA
"Asia","China","Push Down & Turn","pvc",NA
"Asia","China","Poker Box","hdpe",NA
"Asia","China","Poker Box","ldpe",NA
"Asia","China","Poker Box","o",1
"Asia","China","Poker Box","pet",0
"Asia","China","Poker Box","pp",NA
"Asia","China","Poker Box","ps",NA
"Asia","China","Poker Box","pvc",NA
"Asia","China","Pot Sauce","hdpe",NA
"Asia","China","Pot Sauce","ldpe",NA
"Asia","China","Pot Sauce","o",1
"Asia","China","Pot Sauce","pet",0
"Asia","China","Pot Sauce","pp",NA
"Asia","China","Pot Sauce","ps",NA
"Asia","China","Pot Sauce","pvc",NA
"Asia","China","Jin Zai","hdpe",NA
"Asia","China","Jin Zai","ldpe",NA
"Asia","China","Jin Zai","o",1
"Asia","China","Jin Zai","pet",0
"Asia","China","Jin Zai","pp",NA
"Asia","China","Jin Zai","ps",NA
"Asia","China","Jin Zai","pvc",NA
"Asia","China","Gu Long","hdpe",NA
"Asia","China","Gu Long","ldpe",NA
"Asia","China","Gu Long","o",1
"Asia","China","Gu Long","pet",0
"Asia","China","Gu Long","pp",NA
"Asia","China","Gu Long","ps",NA
"Asia","China","Gu Long","pvc",NA
"Asia","China","Chang Baishan","hdpe",NA
"Asia","China","Chang Baishan","ldpe",NA
"Asia","China","Chang Baishan","o",1
"Asia","China","Chang Baishan","pet",0
"Asia","China","Chang Baishan","pp",NA
"Asia","China","Chang Baishan","ps",NA
"Asia","China","Chang Baishan","pvc",NA
"Asia","China","Gu Xiang Ju","hdpe",NA
"Asia","China","Gu Xiang Ju","ldpe",NA
"Asia","China","Gu Xiang Ju","o",1
"Asia","China","Gu Xiang Ju","pet",0
"Asia","China","Gu Xiang Ju","pp",NA
"Asia","China","Gu Xiang Ju","ps",NA
"Asia","China","Gu Xiang Ju","pvc",NA
"Asia","China","Jinlongyu","hdpe",NA
"Asia","China","Jinlongyu","ldpe",NA
"Asia","China","Jinlongyu","o",1
"Asia","China","Jinlongyu","pet",0
"Asia","China","Jinlongyu","pp",NA
"Asia","China","Jinlongyu","ps",NA
"Asia","China","Jinlongyu","pvc",NA
"Asia","China","Guaixifu","hdpe",NA
"Asia","China","Guaixifu","ldpe",NA
"Asia","China","Guaixifu","o",1
"Asia","China","Guaixifu","pet",0
"Asia","China","Guaixifu","pp",NA
"Asia","China","Guaixifu","ps",NA
"Asia","China","Guaixifu","pvc",NA
"Asia","China","Jingjiu","hdpe",NA
"Asia","China","Jingjiu","ldpe",NA
"Asia","China","Jingjiu","o",1
"Asia","China","Jingjiu","pet",0
"Asia","China","Jingjiu","pp",NA
"Asia","China","Jingjiu","ps",NA
"Asia","China","Jingjiu","pvc",NA
"Asia","China","Jinggangmeisu","hdpe",NA
"Asia","China","Jinggangmeisu","ldpe",NA
"Asia","China","Jinggangmeisu","o",1
"Asia","China","Jinggangmeisu","pet",0
"Asia","China","Jinggangmeisu","pp",NA
"Asia","China","Jinggangmeisu","ps",NA
"Asia","China","Jinggangmeisu","pvc",NA
"Asia","China","Jing Long","hdpe",NA
"Asia","China","Jing Long","ldpe",NA
"Asia","China","Jing Long","o",1
"Asia","China","Jing Long","pet",0
"Asia","China","Jing Long","pp",NA
"Asia","China","Jing Long","ps",NA
"Asia","China","Jing Long","pvc",NA
"Asia","China","Jing Hua","hdpe",NA
"Asia","China","Jing Hua","ldpe",NA
"Asia","China","Jing Hua","o",1
"Asia","China","Jing Hua","pet",0
"Asia","China","Jing Hua","pp",NA
"Asia","China","Jing Hua","ps",NA
"Asia","China","Jing Hua","pvc",NA
"Asia","China","Guan Sheng Yuan","hdpe",NA
"Asia","China","Guan Sheng Yuan","ldpe",NA
"Asia","China","Guan Sheng Yuan","o",1
"Asia","China","Guan Sheng Yuan","pet",0
"Asia","China","Guan Sheng Yuan","pp",NA
"Asia","China","Guan Sheng Yuan","ps",NA
"Asia","China","Guan Sheng Yuan","pvc",NA
"Asia","China","Jinchuniang","hdpe",NA
"Asia","China","Jinchuniang","ldpe",NA
"Asia","China","Jinchuniang","o",1
"Asia","China","Jinchuniang","pet",0
"Asia","China","Jinchuniang","pp",NA
"Asia","China","Jinchuniang","ps",NA
"Asia","China","Jinchuniang","pvc",NA
"Asia","China","Chang Sheng Yuan","hdpe",NA
"Asia","China","Chang Sheng Yuan","ldpe",NA
"Asia","China","Chang Sheng Yuan","o",1
"Asia","China","Chang Sheng Yuan","pet",0
"Asia","China","Chang Sheng Yuan","pp",NA
"Asia","China","Chang Sheng Yuan","ps",NA
"Asia","China","Chang Sheng Yuan","pvc",NA
"Asia","China","Chaohuoshijia","hdpe",NA
"Asia","China","Chaohuoshijia","ldpe",NA
"Asia","China","Chaohuoshijia","o",1
"Asia","China","Chaohuoshijia","pet",0
"Asia","China","Chaohuoshijia","pp",NA
"Asia","China","Chaohuoshijia","ps",NA
"Asia","China","Chaohuoshijia","pvc",NA
"Asia","China","Guanyun","hdpe",NA
"Asia","China","Guanyun","ldpe",NA
"Asia","China","Guanyun","o",1
"Asia","China","Guanyun","pet",0
"Asia","China","Guanyun","pp",NA
"Asia","China","Guanyun","ps",NA
"Asia","China","Guanyun","pvc",NA
"Asia","China","Jin Li Hong","hdpe",NA
"Asia","China","Jin Li Hong","ldpe",NA
"Asia","China","Jin Li Hong","o",1
"Asia","China","Jin Li Hong","pet",0
"Asia","China","Jin Li Hong","pp",NA
"Asia","China","Jin Li Hong","ps",NA
"Asia","China","Jin Li Hong","pvc",NA
"Asia","China","Jin Jiu","hdpe",NA
"Asia","China","Jin Jiu","ldpe",NA
"Asia","China","Jin Jiu","o",1
"Asia","China","Jin Jiu","pet",0
"Asia","China","Jin Jiu","pp",NA
"Asia","China","Jin Jiu","ps",NA
"Asia","China","Jin Jiu","pvc",NA
"Asia","China","Jin Feng","hdpe",NA
"Asia","China","Jin Feng","ldpe",NA
"Asia","China","Jin Feng","o",1
"Asia","China","Jin Feng","pet",0
"Asia","China","Jin Feng","pp",NA
"Asia","China","Jin Feng","ps",NA
"Asia","China","Jin Feng","pvc",NA
"Asia","China","Jin Bo","hdpe",NA
"Asia","China","Jin Bo","ldpe",NA
"Asia","China","Jin Bo","o",1
"Asia","China","Jin Bo","pet",0
"Asia","China","Jin Bo","pp",NA
"Asia","China","Jin Bo","ps",NA
"Asia","China","Jin Bo","pvc",NA
"Asia","China","Guli Guli","hdpe",NA
"Asia","China","Guli Guli","ldpe",NA
"Asia","China","Guli Guli","o",1
"Asia","China","Guli Guli","pet",0
"Asia","China","Guli Guli","pp",NA
"Asia","China","Guli Guli","ps",NA
"Asia","China","Guli Guli","pvc",NA
"Asia","China","Jiang Xiao Bai","hdpe",NA
"Asia","China","Jiang Xiao Bai","ldpe",NA
"Asia","China","Jiang Xiao Bai","o",1
"Asia","China","Jiang Xiao Bai","pet",0
"Asia","China","Jiang Xiao Bai","pp",NA
"Asia","China","Jiang Xiao Bai","ps",NA
"Asia","China","Jiang Xiao Bai","pvc",NA
"Asia","China","Jian Neng","hdpe",NA
"Asia","China","Jian Neng","ldpe",NA
"Asia","China","Jian Neng","o",1
"Asia","China","Jian Neng","pet",0
"Asia","China","Jian Neng","pp",NA
"Asia","China","Jian Neng","ps",NA
"Asia","China","Jian Neng","pvc",NA
"Asia","China","Jialianjia","hdpe",NA
"Asia","China","Jialianjia","ldpe",NA
"Asia","China","Jialianjia","o",1
"Asia","China","Jialianjia","pet",0
"Asia","China","Jialianjia","pp",NA
"Asia","China","Jialianjia","ps",NA
"Asia","China","Jialianjia","pvc",NA
"Asia","China","Jiale Food","hdpe",NA
"Asia","China","Jiale Food","ldpe",NA
"Asia","China","Jiale Food","o",1
"Asia","China","Jiale Food","pet",0
"Asia","China","Jiale Food","pp",NA
"Asia","China","Jiale Food","ps",NA
"Asia","China","Jiale Food","pvc",NA
"Asia","China","Jiahui","hdpe",NA
"Asia","China","Jiahui","ldpe",NA
"Asia","China","Jiahui","o",1
"Asia","China","Jiahui","pet",0
"Asia","China","Jiahui","pp",NA
"Asia","China","Jiahui","ps",NA
"Asia","China","Jiahui","pvc",NA
"Asia","China","Jinmofang","hdpe",NA
"Asia","China","Jinmofang","ldpe",NA
"Asia","China","Jinmofang","o",1
"Asia","China","Jinmofang","pet",0
"Asia","China","Jinmofang","pp",NA
"Asia","China","Jinmofang","ps",NA
"Asia","China","Jinmofang","pvc",NA
"Asia","China","Jinxiongdi","hdpe",NA
"Asia","China","Jinxiongdi","ldpe",NA
"Asia","China","Jinxiongdi","o",1
"Asia","China","Jinxiongdi","pet",0
"Asia","China","Jinxiongdi","pp",NA
"Asia","China","Jinxiongdi","ps",NA
"Asia","China","Jinxiongdi","pvc",NA
"Asia","China","Jiu Pei Pei","hdpe",NA
"Asia","China","Jiu Pei Pei","ldpe",NA
"Asia","China","Jiu Pei Pei","o",1
"Asia","China","Jiu Pei Pei","pet",0
"Asia","China","Jiu Pei Pei","pp",NA
"Asia","China","Jiu Pei Pei","ps",NA
"Asia","China","Jiu Pei Pei","pvc",NA
"Asia","China","Jiujiangjiu","hdpe",NA
"Asia","China","Jiujiangjiu","ldpe",NA
"Asia","China","Jiujiangjiu","o",1
"Asia","China","Jiujiangjiu","pet",0
"Asia","China","Jiujiangjiu","pp",NA
"Asia","China","Jiujiangjiu","ps",NA
"Asia","China","Jiujiangjiu","pvc",NA
"Asia","China","Lao Sheng Chang","hdpe",NA
"Asia","China","Lao Sheng Chang","ldpe",NA
"Asia","China","Lao Sheng Chang","o",1
"Asia","China","Lao Sheng Chang","pet",0
"Asia","China","Lao Sheng Chang","pp",NA
"Asia","China","Lao Sheng Chang","ps",NA
"Asia","China","Lao Sheng Chang","pvc",NA
"Asia","China","By-Health","hdpe",NA
"Asia","China","By-Health","ldpe",NA
"Asia","China","By-Health","o",1
"Asia","China","By-Health","pet",0
"Asia","China","By-Health","pp",NA
"Asia","China","By-Health","ps",NA
"Asia","China","By-Health","pvc",NA
"Asia","China","Laneige","hdpe",NA
"Asia","China","Laneige","ldpe",NA
"Asia","China","Laneige","o",1
"Asia","China","Laneige","pet",0
"Asia","China","Laneige","pp",NA
"Asia","China","Laneige","ps",NA
"Asia","China","Laneige","pvc",NA
"Asia","China","Lancome","hdpe",NA
"Asia","China","Lancome","ldpe",NA
"Asia","China","Lancome","o",1
"Asia","China","Lancome","pet",0
"Asia","China","Lancome","pp",NA
"Asia","China","Lancome","ps",NA
"Asia","China","Lancome","pvc",NA
"Asia","China","Golden Fuji Food","hdpe",NA
"Asia","China","Golden Fuji Food","ldpe",NA
"Asia","China","Golden Fuji Food","o",1
"Asia","China","Golden Fuji Food","pet",0
"Asia","China","Golden Fuji Food","pp",NA
"Asia","China","Golden Fuji Food","ps",NA
"Asia","China","Golden Fuji Food","pvc",NA
"Asia","China","Bybon","hdpe",NA
"Asia","China","Bybon","ldpe",NA
"Asia","China","Bybon","o",1
"Asia","China","Bybon","pet",0
"Asia","China","Bybon","pp",NA
"Asia","China","Bybon","ps",NA
"Asia","China","Bybon","pvc",NA
"Asia","China","Byszc","hdpe",NA
"Asia","China","Byszc","ldpe",NA
"Asia","China","Byszc","o",1
"Asia","China","Byszc","pet",0
"Asia","China","Byszc","pp",NA
"Asia","China","Byszc","ps",NA
"Asia","China","Byszc","pvc",NA
"Asia","China","Goldensun","hdpe",NA
"Asia","China","Goldensun","ldpe",NA
"Asia","China","Goldensun","o",1
"Asia","China","Goldensun","pet",0
"Asia","China","Goldensun","pp",NA
"Asia","China","Goldensun","ps",NA
